stop_id,stop_name,stop_lat,stop_lon,stop_url
4888,LA PLAYITA,28.3907,-16.5323,http://www.titsa.com/correspondencias.php?idc=4888
4889,TAFURIASTE,28.388,-16.5391,http://www.titsa.com/correspondencias.php?idc=4889
4890,LAS CANDIAS,28.3871,-16.5435,http://www.titsa.com/correspondencias.php?idc=4890
4891,TOSCAS DE MAGNOLIA,28.3879,-16.5413,http://www.titsa.com/correspondencias.php?idc=4891
4892,LOS DONIZ,28.3866,-16.5459,http://www.titsa.com/correspondencias.php?idc=4892
4893,LÁZARO MEDINA,28.3875,-16.5504,http://www.titsa.com/correspondencias.php?idc=4893
4894,LA LUZ,28.3887,-16.5539,http://www.titsa.com/correspondencias.php?idc=4894
4895,LA MONTAÑETA (T),28.3895,-16.5594,http://www.titsa.com/correspondencias.php?idc=4895
4896,EL ÁLAMO,28.3892,-16.5636,http://www.titsa.com/correspondencias.php?idc=4896
4897,EL JARDIN,28.3895,-16.5686,http://www.titsa.com/correspondencias.php?idc=4897
4898,BARRANQUILLO,28.3893,-16.5713,http://www.titsa.com/correspondencias.php?idc=4898
4899,LA CARRERA,28.3892,-16.5768,http://www.titsa.com/correspondencias.php?idc=4899
4901,LA ESQUINA,28.3863,-16.5883,http://www.titsa.com/correspondencias.php?idc=4901
4902,PILAR MONTEVERDE,28.3926,-16.5259,http://www.titsa.com/correspondencias.php?idc=4902
4904,ZAMORA,28.4157,-16.5473,http://www.titsa.com/correspondencias.php?idc=4904
4905,PLAZA DEL CHARCO,28.4171,-16.5508,http://www.titsa.com/correspondencias.php?idc=4905
4906,SAN FELIPE  LA PEÑITA,28.4165,-16.5535,http://www.titsa.com/correspondencias.php?idc=4906
4907,MELCHOR LUZ  PABELLÓN,28.4129,-16.5552,http://www.titsa.com/correspondencias.php?idc=4907
4908,ROSARIO SOTOMAYOR,28.4113,-16.556,http://www.titsa.com/correspondencias.php?idc=4908
4909,MERCADO MUNICIPAL,28.4103,-16.5534,http://www.titsa.com/correspondencias.php?idc=4909
4910,COLEGIO SAN ANTONIO,28.4057,-16.5517,http://www.titsa.com/correspondencias.php?idc=4910
4911,CAMINO  SAN ANTONIO,28.4038,-16.5515,http://www.titsa.com/correspondencias.php?idc=4911
4912,LA ASOMADA,28.4011,-16.5517,http://www.titsa.com/correspondencias.php?idc=4912
4913,NUEVA LA VERA,28.3996,-16.5526,http://www.titsa.com/correspondencias.php?idc=4913
4914,CALLE NUEVA (T),28.3984,-16.5531,http://www.titsa.com/correspondencias.php?idc=4914
4915,NUEVA LA VERA,28.3995,-16.5525,http://www.titsa.com/correspondencias.php?idc=4915
4916,LA ASOMADA,28.4012,-16.5516,http://www.titsa.com/correspondencias.php?idc=4916
4917,CAMINO  SAN ANTONIO,28.4039,-16.5514,http://www.titsa.com/correspondencias.php?idc=4917
4918,COLEGIO SAN ANTONIO,28.4055,-16.5512,http://www.titsa.com/correspondencias.php?idc=4918
4919,PLAZA DEL AGRICULTOR,28.4105,-16.5547,http://www.titsa.com/correspondencias.php?idc=4919
4920,ANATOLIA,28.4122,-16.5558,http://www.titsa.com/correspondencias.php?idc=4920
4922,VALOIS,28.4148,-16.5492,http://www.titsa.com/correspondencias.php?idc=4922
4923,BETANCOURT Y MOLINA,28.4157,-16.5461,http://www.titsa.com/correspondencias.php?idc=4923
4924,EL POZO (T),28.4146,-16.5535,http://www.titsa.com/correspondencias.php?idc=4924
4926,CEMENTERIO,28.4139,-16.5571,http://www.titsa.com/correspondencias.php?idc=4926
4927,PLAYA JARDÍN,28.4124,-16.5587,http://www.titsa.com/correspondencias.php?idc=4927
4928,LORO PARQUE (T),28.4099,-16.5652,http://www.titsa.com/correspondencias.php?idc=4928
4929,MARITIM,28.4061,-16.5699,http://www.titsa.com/correspondencias.php?idc=4929
4930,BAHIA PARK (T),28.3977,-16.58,http://www.titsa.com/correspondencias.php?idc=4930
4931,MARITIM,28.4059,-16.5696,http://www.titsa.com/correspondencias.php?idc=4931
4932,LORO PARQUE (T),28.4101,-16.5647,http://www.titsa.com/correspondencias.php?idc=4932
4933,PLAYA JARDÍN,28.4123,-16.5587,http://www.titsa.com/correspondencias.php?idc=4933
4934,MERCADO MUNICIPAL,28.4105,-16.5533,http://www.titsa.com/correspondencias.php?idc=4934
4935,LA ABEJERA (T),28.3822,-16.5151,http://www.titsa.com/correspondencias.php?idc=4935
4936,LA ABEJERA (T),28.3823,-16.5149,http://www.titsa.com/correspondencias.php?idc=4936
4937,MIRADOR PIEDRA LA ROSA,28.3408,-16.5255,http://www.titsa.com/correspondencias.php?idc=4937
4938,MIRADOR PIEDRA LA ROSA,28.3408,-16.5243,http://www.titsa.com/correspondencias.php?idc=4938
4939,CASA DEL  CAMINERO,28.3295,-16.5324,http://www.titsa.com/correspondencias.php?idc=4939
4940,CASA DEL  CAMINERO,28.3297,-16.5323,http://www.titsa.com/correspondencias.php?idc=4940
4941,VUELTA GRANDE,28.311,-16.5707,http://www.titsa.com/correspondencias.php?idc=4941
4942,VUELTA GRANDE,28.3111,-16.5706,http://www.titsa.com/correspondencias.php?idc=4942
4943,MONTAÑA BERMEJA,28.3223,-16.5426,http://www.titsa.com/correspondencias.php?idc=4943
4944,MONTAÑA BERMEJA,28.3222,-16.5423,http://www.titsa.com/correspondencias.php?idc=4944
4945,MARGARITA PIEDRA,28.3497,-16.5252,http://www.titsa.com/correspondencias.php?idc=4945
4946,MARGARITA PIEDRA,28.3497,-16.5249,http://www.titsa.com/correspondencias.php?idc=4946
4947,BIBLIOTECA,28.3565,-16.5682,http://www.titsa.com/correspondencias.php?idc=4947
4948,EL HORNO,28.3549,-16.5698,http://www.titsa.com/correspondencias.php?idc=4948
4949,EL HORNO,28.3549,-16.5695,http://www.titsa.com/correspondencias.php?idc=4949
4950,BIBLIOTECA,28.3567,-16.5679,http://www.titsa.com/correspondencias.php?idc=4950
4951,LA VEGA,28.3676,-16.7338,http://www.titsa.com/correspondencias.php?idc=4951
4952,BAJADA LAS CANALES,28.3648,-16.7302,http://www.titsa.com/correspondencias.php?idc=4952
4953,LA HIGUERA,28.3644,-16.7307,http://www.titsa.com/correspondencias.php?idc=4953
4954,PALOPIQUE,28.3641,-16.7332,http://www.titsa.com/correspondencias.php?idc=4954
4955,CEMENTERIO DE LA VEGA,28.3601,-16.7325,http://www.titsa.com/correspondencias.php?idc=4955
4956,COLEGIO LA VEGA,28.3594,-16.733,http://www.titsa.com/correspondencias.php?idc=4956
4957,EL PINO,28.3587,-16.7342,http://www.titsa.com/correspondencias.php?idc=4957
4958,SAN BARTOLOME,28.3575,-16.7309,http://www.titsa.com/correspondencias.php?idc=4958
4967,TIGOTÁN,28.3842,-16.5967,http://www.titsa.com/correspondencias.php?idc=4967
4968,ERMITA CONCEPCIÓN (T),28.3852,-16.5992,http://www.titsa.com/correspondencias.php?idc=4968
4969,LOS PALOMOS,28.3938,-16.6529,http://www.titsa.com/correspondencias.php?idc=4969
4973,PLAZA REYES CATOLICOS (T),28.4173,-16.5451,http://www.titsa.com/correspondencias.php?idc=4973
4974,NELSON MANDELA,28.3973,-16.5183,http://www.titsa.com/correspondencias.php?idc=4974
4975,NELSON MANDELA,28.3978,-16.5186,http://www.titsa.com/correspondencias.php?idc=4975
4976,LOS PALOMOS,28.3934,-16.6518,http://www.titsa.com/correspondencias.php?idc=4976
5021,SAN JERÓNIMO,28.394,-16.5493,http://www.titsa.com/correspondencias.php?idc=5021
5022,CENTRO COMERCIAL,28.3945,-16.5462,http://www.titsa.com/correspondencias.php?idc=5022
5023,MOLINOS DE GOFIO,28.3949,-16.5432,http://www.titsa.com/correspondencias.php?idc=5023
5024,MOLINOS DE GOFIO,28.3951,-16.5442,http://www.titsa.com/correspondencias.php?idc=5024
5025,CENTRO COMERCIAL,28.3948,-16.5464,http://www.titsa.com/correspondencias.php?idc=5025
5026,EL TROMPO,28.3949,-16.5509,http://www.titsa.com/correspondencias.php?idc=5026
5027,CEMENTERIO,28.3784,-16.58,http://www.titsa.com/correspondencias.php?idc=5027
5028,REYES CATÓLICOS,28.38,-16.5824,http://www.titsa.com/correspondencias.php?idc=5028
5029,CEMENTERIO,28.3784,-16.5797,http://www.titsa.com/correspondencias.php?idc=5029
5030,PLAZA SAN VICENTE,28.3923,-16.5907,http://www.titsa.com/correspondencias.php?idc=5030
5031,EL CANTILLO DE ABAJO,28.3887,-16.5892,http://www.titsa.com/correspondencias.php?idc=5031
5032,LA ESQUINA,28.3864,-16.5885,http://www.titsa.com/correspondencias.php?idc=5032
5033,EL CANTILLO DE ABAJO,28.3888,-16.5891,http://www.titsa.com/correspondencias.php?idc=5033
5034,PLAZA SAN VICENTE,28.3924,-16.5906,http://www.titsa.com/correspondencias.php?idc=5034
5035,COLEGIO LAS DEHESAS,28.3984,-16.5589,http://www.titsa.com/correspondencias.php?idc=5035
5036,ARCHIPIELAGO CANARIO,28.3983,-16.5555,http://www.titsa.com/correspondencias.php?idc=5036
5037,JUAN DE TEJERA,28.397,-16.5555,http://www.titsa.com/correspondencias.php?idc=5037
5039,CRUCE LA VICTORIA (T),28.4382,-16.4723,http://www.titsa.com/correspondencias.php?idc=5039
5040,PINO ALTO,28.4018,-16.501,http://www.titsa.com/correspondencias.php?idc=5040
5041,VERA DEL BARRANCO,28.4052,-16.5005,http://www.titsa.com/correspondencias.php?idc=5041
5042,VERA DEL BARRANCO,28.4051,-16.5006,http://www.titsa.com/correspondencias.php?idc=5042
5043,BENCOMO,28.4083,-16.4992,http://www.titsa.com/correspondencias.php?idc=5043
5044,BENCOMO,28.4086,-16.4992,http://www.titsa.com/correspondencias.php?idc=5044
5045,LA MATANZA (T),28.46,-16.4499,http://www.titsa.com/correspondencias.php?idc=5045
5046,LAS BREÑAS,28.4609,-16.4482,http://www.titsa.com/correspondencias.php?idc=5046
5047,LAS BREÑAS,28.4613,-16.4482,http://www.titsa.com/correspondencias.php?idc=5047
5050,TANQUE BAJO,28.365,-16.7685,http://www.titsa.com/correspondencias.php?idc=5050
5051,MENCEY BENCOMO,28.3835,-16.5251,http://www.titsa.com/correspondencias.php?idc=5051
5052,DIEGO DE MESA,28.3808,-16.5253,http://www.titsa.com/correspondencias.php?idc=5052
5053,HERMANO PEDRO,28.3808,-16.5237,http://www.titsa.com/correspondencias.php?idc=5053
5054,LOS AFLIGIDOS,28.3901,-16.5599,http://www.titsa.com/correspondencias.php?idc=5054
5055,IES RAFAEL AROZARENA,28.3885,-16.5294,http://www.titsa.com/correspondencias.php?idc=5055
5056,EL DRAGO,28.3976,-16.5222,http://www.titsa.com/correspondencias.php?idc=5056
5057,FRANCISCO MIRANDA,28.3962,-16.5236,http://www.titsa.com/correspondencias.php?idc=5057
5059,ESCULTOR ESTÉVEZ,28.3905,-16.5238,http://www.titsa.com/correspondencias.php?idc=5059
5060,AYUNTAMIENTO,28.3893,-16.5253,http://www.titsa.com/correspondencias.php?idc=5060
5061,SAN FRANCISCO,28.3882,-16.5259,http://www.titsa.com/correspondencias.php?idc=5061
5062,SALAZAR,28.3865,-16.5261,http://www.titsa.com/correspondencias.php?idc=5062
5063,LA REINA,28.3844,-16.5278,http://www.titsa.com/correspondencias.php?idc=5063
5064,VALCARCEL Y LUGO,28.3824,-16.5234,http://www.titsa.com/correspondencias.php?idc=5064
5065,PUENTEAREAS,28.3837,-16.5219,http://www.titsa.com/correspondencias.php?idc=5065
5067,PLAYA DEL SOCORRO (T),28.3943,-16.6021,http://www.titsa.com/correspondencias.php?idc=5067
5068,EL MERCADO CENTRO DE SALUD,28.3844,-16.5833,http://www.titsa.com/correspondencias.php?idc=5068
5069,DORAMAS,28.3778,-16.5699,http://www.titsa.com/correspondencias.php?idc=5069
5071,LOS VIÑÁTICOS,28.3561,-16.5742,http://www.titsa.com/correspondencias.php?idc=5071
5072,LOMO INCIENSO,28.3578,-16.5761,http://www.titsa.com/correspondencias.php?idc=5072
5073,LA RECTA,28.3593,-16.5792,http://www.titsa.com/correspondencias.php?idc=5073
5074,PALO BLANCO,28.3621,-16.5786,http://www.titsa.com/correspondencias.php?idc=5074
5075,COLEGIO DE PALO BLANCO,28.364,-16.5777,http://www.titsa.com/correspondencias.php?idc=5075
5076,PLAZA PALO BLANCO,28.3661,-16.5778,http://www.titsa.com/correspondencias.php?idc=5076
5081,LA CAÑADA (LA GUANCHA),28.3815,-16.6535,http://www.titsa.com/correspondencias.php?idc=5081
5085,IES MENCEY BENCOMO,28.3836,-16.583,http://www.titsa.com/correspondencias.php?idc=5085
5087,EL DIAMANTE,28.4079,-16.5562,http://www.titsa.com/correspondencias.php?idc=5087
5088,TURQUESA,28.4104,-16.5589,http://www.titsa.com/correspondencias.php?idc=5088
5090,PUERTO DE LA CRUZ,28.4134,-16.5548,http://www.titsa.com/correspondencias.php?idc=5090
5093,ENLACE OROTAVA,28.3983,-16.5222,http://www.titsa.com/correspondencias.php?idc=5093
5095,EL MERCADO CENTRO DE SALUD,28.3842,-16.5831,http://www.titsa.com/correspondencias.php?idc=5095
5157,BARROSO,28.3834,-16.5943,http://www.titsa.com/correspondencias.php?idc=5157
5161,LA LORA,28.3737,-16.5901,http://www.titsa.com/correspondencias.php?idc=5161
5162,LA LORA,28.3738,-16.59,http://www.titsa.com/correspondencias.php?idc=5162
5163,HOSPITAL DEL NORTE (T),28.3843,-16.6845,http://www.titsa.com/correspondencias.php?idc=5163
5165,IES ICOD DE LOS VINOS,28.369,-16.7098,http://www.titsa.com/correspondencias.php?idc=5165
5166,TIGOTÁN,28.3844,-16.5968,http://www.titsa.com/correspondencias.php?idc=5166
5167,SAN JORGE,28.3889,-16.5368,http://www.titsa.com/correspondencias.php?idc=5167
5169,MIGUEL DE CERVANTES,28.3924,-16.5185,http://www.titsa.com/correspondencias.php?idc=5169
5170,SAN JORGE,28.3888,-16.5365,http://www.titsa.com/correspondencias.php?idc=5170
5171,LOS PINOS (T),28.3884,-16.5095,http://www.titsa.com/correspondencias.php?idc=5171
5172,TAJINASTE,28.3941,-16.5261,http://www.titsa.com/correspondencias.php?idc=5172
5173,LAS CUEVAS,28.3898,-16.5819,http://www.titsa.com/correspondencias.php?idc=5173
5174,TRINIDAD,28.3788,-16.5759,http://www.titsa.com/correspondencias.php?idc=5174
5175,TRINIDAD,28.3789,-16.576,http://www.titsa.com/correspondencias.php?idc=5175
5176,LA PUNTA,28.3766,-16.5574,http://www.titsa.com/correspondencias.php?idc=5176
5177,ARAUCARIAS,28.3967,-16.5124,http://www.titsa.com/correspondencias.php?idc=5177
5178,MARMOLAN,28.3819,-16.536,http://www.titsa.com/correspondencias.php?idc=5178
5179,ARAUCARIAS,28.3966,-16.512,http://www.titsa.com/correspondencias.php?idc=5179
5180,IES LA GUANCHA (T),28.3768,-16.6518,http://www.titsa.com/correspondencias.php?idc=5180
5181,GRAN TARAJAL,28.3871,-16.5097,http://www.titsa.com/correspondencias.php?idc=5181
5183,DOCE DE OCTUBRE,28.395,-16.5128,http://www.titsa.com/correspondencias.php?idc=5183
5184,ARAUCARIAS,28.3963,-16.5125,http://www.titsa.com/correspondencias.php?idc=5184
5186,LA ZAPATERA,28.391,-16.5304,http://www.titsa.com/correspondencias.php?idc=5186
5187,LA MOCANA,28.383,-16.5287,http://www.titsa.com/correspondencias.php?idc=5187
5188,SAN JOSÉ,28.3851,-16.5244,http://www.titsa.com/correspondencias.php?idc=5188
5190,SAN SEBASTIAN,28.3706,-16.8497,http://www.titsa.com/correspondencias.php?idc=5190
5191,CRUZ DE TOLEDO,28.3699,-16.8541,http://www.titsa.com/correspondencias.php?idc=5191
5194,ITOBAL,28.3549,-16.9079,http://www.titsa.com/correspondencias.php?idc=5194
5195,PUNTA DE TENO,28.3435,-16.9198,http://www.titsa.com/correspondencias.php?idc=5195
5196,ITOBAL,28.3549,-16.9078,http://www.titsa.com/correspondencias.php?idc=5196
5199,CRUZ DE TOLEDO,28.3697,-16.8536,http://www.titsa.com/correspondencias.php?idc=5199
5200,SAN SEBASTIAN,28.3703,-16.8499,http://www.titsa.com/correspondencias.php?idc=5200
5201,LOS PALOMOS,28.3804,-16.6495,http://www.titsa.com/correspondencias.php?idc=5201
5202,LOS PALOMOS,28.3804,-16.6494,http://www.titsa.com/correspondencias.php?idc=5202
5203,EL VIENTO,28.3803,-16.6505,http://www.titsa.com/correspondencias.php?idc=5203
5204,EL RISCO,28.3797,-16.6518,http://www.titsa.com/correspondencias.php?idc=5204
5206,ERMITA PINOLERE,28.379,-16.4996,http://www.titsa.com/correspondencias.php?idc=5206
5207,SOLITICA,28.3783,-16.6521,http://www.titsa.com/correspondencias.php?idc=5207
5208,SOLITICA,28.3783,-16.6522,http://www.titsa.com/correspondencias.php?idc=5208
5209,HORIZONTE,28.3785,-16.5002,http://www.titsa.com/correspondencias.php?idc=5209
5210,COMINOS,28.3783,-16.4986,http://www.titsa.com/correspondencias.php?idc=5210
5211,CRUZ DE TEA,28.3651,-16.5079,http://www.titsa.com/correspondencias.php?idc=5211
5212,CRUZ DE TEA,28.3653,-16.5078,http://www.titsa.com/correspondencias.php?idc=5212
5213,TANATORIO,28.3855,-16.5831,http://www.titsa.com/correspondencias.php?idc=5213
5214,LA VENDIMIA,28.3741,-16.5728,http://www.titsa.com/correspondencias.php?idc=5214
5215,LA VENDIMIA,28.3741,-16.5729,http://www.titsa.com/correspondencias.php?idc=5215
5217,EL TROMPO,28.395,-16.552,http://www.titsa.com/correspondencias.php?idc=5217
5218,EL CASTILLO,28.3925,-16.5765,http://www.titsa.com/correspondencias.php?idc=5218
5219,CANARIAS,28.3884,-16.5846,http://www.titsa.com/correspondencias.php?idc=5219
5220,BARRANCO QUIQUIRÁ,28.3992,-16.515,http://www.titsa.com/correspondencias.php?idc=5220
5221,BARRANCO QUIQUIRÁ,28.399,-16.5149,http://www.titsa.com/correspondencias.php?idc=5221
5222,CENTRO DE MAYORES,28.4128,-16.5,http://www.titsa.com/correspondencias.php?idc=5222
5223,CENTRO DE MAYORES,28.4134,-16.4993,http://www.titsa.com/correspondencias.php?idc=5223
5224,ERMITA SANTA CATALINA,28.3901,-16.6547,http://www.titsa.com/correspondencias.php?idc=5224
5225,JOSÉ ESTEBAN RODRÍGUEZ,28.3802,-16.6437,http://www.titsa.com/correspondencias.php?idc=5225
5226,JOSÉ ESTEBAN RODRÍGUEZ,28.3803,-16.6437,http://www.titsa.com/correspondencias.php?idc=5226
5227,LA CRUZ,28.3783,-16.5683,http://www.titsa.com/correspondencias.php?idc=5227
5228,LA CRUZ SANTA,28.3781,-16.5662,http://www.titsa.com/correspondencias.php?idc=5228
5229,LOS HERREROS,28.3772,-16.563,http://www.titsa.com/correspondencias.php?idc=5229
5230,MEDIANÍAS DE LA VERA,28.3772,-16.6294,http://www.titsa.com/correspondencias.php?idc=5230
5231,MEDIANÍAS DE LA VERA,28.3774,-16.6292,http://www.titsa.com/correspondencias.php?idc=5231
5232,VIRGEN DE LA O,28.3772,-16.6846,http://www.titsa.com/correspondencias.php?idc=5232
5233,LA ERA,28.3746,-16.6747,http://www.titsa.com/correspondencias.php?idc=5233
5234,LA ERA,28.3746,-16.675,http://www.titsa.com/correspondencias.php?idc=5234
5235,CONSULTORIO CAMINO CHASNA,28.3664,-16.5293,http://www.titsa.com/correspondencias.php?idc=5235
5236,CONSULTORIO CAMINO CHASNA,28.3665,-16.5295,http://www.titsa.com/correspondencias.php?idc=5236
5237,BARRANCO EL REVENTÓN,28.363,-16.5353,http://www.titsa.com/correspondencias.php?idc=5237
5238,LA ROSA BAJA,28.361,-16.5525,http://www.titsa.com/correspondencias.php?idc=5238
5239,CASA QUEMADA,28.3605,-16.5638,http://www.titsa.com/correspondencias.php?idc=5239
5240,CASA QUEMADA,28.3604,-16.5635,http://www.titsa.com/correspondencias.php?idc=5240
5241,EL SAUCE,28.3663,-16.5815,http://www.titsa.com/correspondencias.php?idc=5241
5242,CENTRO DE VISITANTES,28.3039,-16.5665,http://www.titsa.com/correspondencias.php?idc=5242
5243,CENTRO DE VISITANTES,28.3038,-16.5664,http://www.titsa.com/correspondencias.php?idc=5243
5244,MINAS DE SAN JOSÉ,28.2655,-16.589,http://www.titsa.com/correspondencias.php?idc=5244
5245,MINAS DE SAN JOSÉ,28.2655,-16.5888,http://www.titsa.com/correspondencias.php?idc=5245
5246,CAMINO EL RISCO,28.3611,-16.8707,http://www.titsa.com/correspondencias.php?idc=5246
5247,CAMINO EL RISCO,28.3608,-16.87,http://www.titsa.com/correspondencias.php?idc=5247
5248,EL HORNO,28.377,-16.5839,http://www.titsa.com/correspondencias.php?idc=5248
5249,URB. BUENAVISTA GREEN GOLF,28.366,-16.8617,http://www.titsa.com/correspondencias.php?idc=5249
5250,URB. BUENAVISTA GREEN GOLF,28.3662,-16.8613,http://www.titsa.com/correspondencias.php?idc=5250
5251,CAMINO EL RINCÓN,28.368,-16.8595,http://www.titsa.com/correspondencias.php?idc=5251
5252,CAMINO EL RINCÓN,28.3678,-16.8597,http://www.titsa.com/correspondencias.php?idc=5252
5253,BARRANCO LA CARRERA,28.3889,-16.5823,http://www.titsa.com/correspondencias.php?idc=5253
5254,EL LLANO,28.3788,-16.583,http://www.titsa.com/correspondencias.php?idc=5254
5255,MENCEY ACAYMO,28.3821,-16.5916,http://www.titsa.com/correspondencias.php?idc=5255
5256,PLAZA TOMÁS DE IRIARTE,28.3816,-16.5888,http://www.titsa.com/correspondencias.php?idc=5256
5257,LOS PRÍNCIPES,28.38,-16.5888,http://www.titsa.com/correspondencias.php?idc=5257
5258,LA GAÑANÍA,28.3817,-16.5745,http://www.titsa.com/correspondencias.php?idc=5258
5259,ISLA DE LA GRACIOSA,28.3868,-16.5843,http://www.titsa.com/correspondencias.php?idc=5259
5260,LA TROPICANA,28.3947,-16.5915,http://www.titsa.com/correspondencias.php?idc=5260
5261,VENANCIO N.GLEZ,28.3936,-16.5968,http://www.titsa.com/correspondencias.php?idc=5261
5262,CAMINO LA VIÑA,28.3725,-16.6887,http://www.titsa.com/correspondencias.php?idc=5262
5264,LUCHADA,28.3888,-16.5784,http://www.titsa.com/correspondencias.php?idc=5264
5265,LUCHADA,28.3889,-16.5784,http://www.titsa.com/correspondencias.php?idc=5265
5266,LUIS PÉREZ FIGUEROA,28.4133,-16.5411,http://www.titsa.com/correspondencias.php?idc=5266
5267,KIOSCO EL PARAGUAS,28.4095,-16.5386,http://www.titsa.com/correspondencias.php?idc=5267
5268,MANUEL GIMENO HERNÁNDEZ,28.4061,-16.5361,http://www.titsa.com/correspondencias.php?idc=5268
5269,PLATANERA,28.4043,-16.5365,http://www.titsa.com/correspondencias.php?idc=5269
5270,EL DURAZNO,28.4056,-16.5375,http://www.titsa.com/correspondencias.php?idc=5270
5271,MANUEL GIMENO HERNÁNDEZ,28.408,-16.5373,http://www.titsa.com/correspondencias.php?idc=5271
5272,HOTEL BOTÁNICO,28.4106,-16.5376,http://www.titsa.com/correspondencias.php?idc=5272
5273,JARDÍN BOTÁNICO,28.4124,-16.5333,http://www.titsa.com/correspondencias.php?idc=5273
5274,LUIS PÉREZ FIGUEROA,28.412,-16.5403,http://www.titsa.com/correspondencias.php?idc=5274
5275,CALLE BÉLGICA,28.411,-16.5451,http://www.titsa.com/correspondencias.php?idc=5275
5276,HOSPITEN BELLEVUE,28.4073,-16.5445,http://www.titsa.com/correspondencias.php?idc=5276
5277,CALLE DE SUIZA,28.4092,-16.5459,http://www.titsa.com/correspondencias.php?idc=5277
7018,ERA DE MOLINA,28.3815,-16.362,http://www.titsa.com/correspondencias.php?idc=7018
7019,PUNTA DEL REY,28.3784,-16.3619,http://www.titsa.com/correspondencias.php?idc=7019
7020,LOS GERANIOS (T),28.3748,-16.3635,http://www.titsa.com/correspondencias.php?idc=7020
7021,LAS ARENITAS,28.3713,-16.3638,http://www.titsa.com/correspondencias.php?idc=7021
7023,BENTOR,28.3674,-16.3656,http://www.titsa.com/correspondencias.php?idc=7023
7024,PUNTA LARGA,28.365,-16.3669,http://www.titsa.com/correspondencias.php?idc=7024
7025,ESTACIÓN DE CANDELARIA,28.3629,-16.368,http://www.titsa.com/correspondencias.php?idc=7025
7026,BÉLGICA,28.361,-16.3683,http://www.titsa.com/correspondencias.php?idc=7026
7029,CANDELARIA (T),28.3553,-16.3712,http://www.titsa.com/correspondencias.php?idc=7029
7030,COLEGIO PRINCIPE FELIPE (T),28.3522,-16.3731,http://www.titsa.com/correspondencias.php?idc=7030
7031,BARRANCO SAMARINES,28.3435,-16.3729,http://www.titsa.com/correspondencias.php?idc=7031
7032,LITOGRAFÍA,28.3388,-16.3724,http://www.titsa.com/correspondencias.php?idc=7032
7036,LA RESTINGA,28.3319,-16.3662,http://www.titsa.com/correspondencias.php?idc=7036
7040,LITOGRAFÍA,28.3394,-16.3712,http://www.titsa.com/correspondencias.php?idc=7040
7041,POLÍGONO INDUSTRIAL,28.3423,-16.3711,http://www.titsa.com/correspondencias.php?idc=7041
7042,COLEGIO PRINCIPE FELIPE (T),28.3525,-16.3729,http://www.titsa.com/correspondencias.php?idc=7042
7043,CONSTITUCIÓN,28.357,-16.3693,http://www.titsa.com/correspondencias.php?idc=7043
7044,EL POZO,28.3588,-16.3684,http://www.titsa.com/correspondencias.php?idc=7044
7045,LA HORNILLA,28.3602,-16.3675,http://www.titsa.com/correspondencias.php?idc=7045
7050,LOS GERANIOS (T),28.3751,-16.3627,http://www.titsa.com/correspondencias.php?idc=7050
7051,PUNTA DEL REY,28.3785,-16.3616,http://www.titsa.com/correspondencias.php?idc=7051
7052,CRUCE CALETILLAS (T),28.3822,-16.3622,http://www.titsa.com/correspondencias.php?idc=7052
7054,PLAYA DE LA VIUDA,28.3385,-16.3672,http://www.titsa.com/correspondencias.php?idc=7054
7057,POLÍGONO DE GÜÍMAR,28.3306,-16.371,http://www.titsa.com/correspondencias.php?idc=7057
7058,EL VOLCÁN,28.3298,-16.3762,http://www.titsa.com/correspondencias.php?idc=7058
7059,EL CARRETÓN,28.3289,-16.3856,http://www.titsa.com/correspondencias.php?idc=7059
7060,BARRANCO DE LA MADRE,28.3381,-16.4005,http://www.titsa.com/correspondencias.php?idc=7060
7061,LUIS OTAZO MARRERO,28.3403,-16.406,http://www.titsa.com/correspondencias.php?idc=7061
7062,BORREGA,28.3387,-16.41,http://www.titsa.com/correspondencias.php?idc=7062
7063,BELISARIO GARCÍA SILUTO,28.338,-16.4145,http://www.titsa.com/correspondencias.php?idc=7063
7064,ARAFO,28.34,-16.4191,http://www.titsa.com/correspondencias.php?idc=7064
7065,RAFAEL CLAVIJO,28.3414,-16.4188,http://www.titsa.com/correspondencias.php?idc=7065
7066,CRUCE DE LOS LOROS,28.341,-16.4152,http://www.titsa.com/correspondencias.php?idc=7066
7067,CALLE GÜÍMAR,28.3379,-16.4155,http://www.titsa.com/correspondencias.php?idc=7067
7068,EL CARMEN,28.3356,-16.416,http://www.titsa.com/correspondencias.php?idc=7068
7069,COSTA RICA,28.3327,-16.4152,http://www.titsa.com/correspondencias.php?idc=7069
7070,CAMP REINA SOFÍA,28.3311,-16.4138,http://www.titsa.com/correspondencias.php?idc=7070
7071,CHOGO,28.3271,-16.4115,http://www.titsa.com/correspondencias.php?idc=7071
7072,FÁTIMA,28.3248,-16.4108,http://www.titsa.com/correspondencias.php?idc=7072
7073,PIRÁMIDES,28.3227,-16.4109,http://www.titsa.com/correspondencias.php?idc=7073
7074,BELTRÁN DE LIZ,28.3216,-16.4105,http://www.titsa.com/correspondencias.php?idc=7074
7075,CALLE CANDELARIA,28.3129,-16.4076,http://www.titsa.com/correspondencias.php?idc=7075
7076,CEMENTERIO,28.3131,-16.4042,http://www.titsa.com/correspondencias.php?idc=7076
7077,SALAMANCA,28.3131,-16.4013,http://www.titsa.com/correspondencias.php?idc=7077
